2.87,130
2.86,130
2.86,130
2.87,170
2.87,170
2.87,170
2.88,170
2.88,130
2.88,130
2.88,130
2.88,130
2.87,130
2.87,130
2.87,130
2.86,130
2.85,170
2.83,170
2.82,170
2.82,170
2.81,130
2.81,130
2.81,130
2.8,130
2.79,130
2.78,130
2.76,130
2.75,170
2.74,170
2.74,170
2.76,170
2.76,170
2.75,170
2.74,170
2.74,170
2.74,170
2.74,170
2.74,170
2.76,170
2.76,130
2.76,130
2.76,130
2.77,130
2.77,130
2.76,130
2.75,130
2.76,130
2.76,130
2.75,130
2.75,130
2.76,130
2.74,170
2.72,170
2.72,170
2.71,170
2.71,170
2.72,170
2.71,170
2.71,170
2.73,170
2.74,170
2.75,170
2.77,130
2.78,130
2.78,130
2.77,130
2.77,170
2.77,170
2.77,170
2.77,170
2.77,170
2.76,170
2.76,170
2.78,170
2.79,130
2.8,130
2.8,130
2.8,130
2.81,170
2.81,170
2.8,170
2.8,130
2.81,130
2.81,130
2.81,130
2.81,170
2.81,170
2.8,170
2.79,170
2.79,130
2.79,130
2.78,130
2.79,130
2.8,170
2.8,170
2.8,170
2.8,170
2.8,170
2.8,170
2.79,170
2.79,170
2.81,170
2.82,170
2.83,170
2.84,170
2.84,130
2.84,130
2.85,130
2.85,130
2.85,130
2.84,130
2.83,130
2.83,170
2.85,170
2.86,170
2.85,170
2.85,130
2.85,130
2.84,130
2.84,130
2.84,130
2.83,130
2.83,130
2.83,130
2.82,170
2.81,170
2.81,170
2.81,170
2.8,170
2.8,170
2.81,170
2.82,130
2.82,130
2.83,130
2.83,130
2.83,130
2.84,130
2.84,130
2.84,130
2.84,130
2.83,130
2.82,130
2.81,130
2.79,130
2.77,130
2.76,130
2.75,130
2.73,130
2.72,130
2.71,130
2.69,170
2.68,170
2.66,170
2.65,170
2.63,170
2.63,170
2.63,170
2.62,170
2.63,130
2.64,130
2.63,130
2.64,130
2.64,130
2.64,130
2.64,130
2.63,130
2.63,130
2.63,130
2.61,130
2.6,130
2.6,130
2.59,130
2.58,130
2.57,130
2.57,170
2.56,170
2.55,170
2.55,170
2.54,170
2.54,170
2.54,170
2.54,170
2.54,170
2.55,170
2.56,170
2.56,170
2.57,130
2.57,130
2.58,130
2.6,130
2.62,170
2.63,170
2.64,170
2.65,170
2.65,130
2.66,130
2.67,130
2.69,130
2.69,130
2.69,130
2.68,130
2.68,170
2.68,170
2.69,170
2.68,170
2.68,130
2.67,130
2.67,130
2.67,130
2.68,130
2.67,130
2.68,130
2.67,130
2.66,130
2.65,130
2.65,130
2.64,130
2.65,170
2.66,170
2.64,170
2.64,170
2.64,170
2.64,170
2.64,170
2.63,170
2.64,130
2.64,130
2.64,130
2.65,170
2.65,170
2.66,170
2.67,170
2.69,130
2.7,130
2.71,130
2.7,130
2.7,170
2.71,170
2.7,170
2.71,170
2.71,170
2.71,170
2.72,170
2.72,170
2.72,130
2.73,130
2.74,130
2.74,130
2.75,170
2.75,170
2.74,170
2.75,170
2.77,170
2.77,170
2.77,170
2.77,170
2.77,170
2.78,170
2.79,170
2.79,170
2.79,170
2.8,170
2.81,170
2.81,170
2.81,170
2.82,170
2.83,170
2.85,130
2.87,130
2.87,130
2.88,130
2.9,170
2.9,170
2.89,170
2.89,170
2.89,170
2.9,170
2.91,170
2.9,170
2.9,130
2.91,130
2.91,130
2.9,130
2.9,130
2.9,130
2.9,130
2.9,130
2.89,170
2.88,170
2.87,170
2.86,170
2.87,170
2.88,170
2.88,170
2.88,130
2.89,130
2.89,130
2.89,130
2.89,130
2.88,130
2.86,130
2.86,130
2.87,130
2.87,130
2.86,130
2.84,130
2.82,170
2.81,170
2.81,170
2.81,170
2.8,130
2.79,130
2.8,130
2.8,130
2.79,170
2.79,170
2.79,170
2.78,170
2.78,170
2.78,170
2.79,170
2.79,170
2.79,170
2.8,170
2.81,170
2.81,130
2.81,130
2.82,130
2.82,130
2.82,130
2.83,130
2.83,130
2.83,130
2.83,130
2.83,130
2.83,130
2.82,130
2.81,130
2.79,130
2.79,130
2.79,130
2.78,130
2.77,130
2.76,130
2.76,170
2.75,170
2.74,170
2.73,170
2.73,130
2.72,130
2.71,130
2.71,130
2.71,130
2.73,130
2.72,130
2.7,130
2.7,130
2.69,130
2.69,130
2.67,130
2.66,130
2.64,130
2.63,130
2.63,170
2.61,170
2.6,170
2.6,170
2.59,170
2.57,170
2.57,170
2.58,170
2.6,170
2.6,170
2.6,170
2.61,170
2.62,170
2.62,170
2.64,170
2.65,170
2.67,170
2.68,170
2.68,170
2.7,170
2.73,130
2.73,130
2.75,130
2.76,130
2.76,130
2.75,130
2.76,130
2.76,130
2.75,130
2.74,130
2.74,130
2.73,130
2.72,130
2.73,130
2.72,130
2.7,130
2.7,130
2.69,130
2.69,130
2.68,130
2.68,130
2.66,130
2.65,130
2.63,130
2.62,130
2.61,130
2.6,130
2.58,130
2.56,130
2.55,130
2.54,130
2.52,130
2.51,130
2.5,130
2.48,170
2.47,170
2.46,170
2.46,170
2.45,170
2.44,170
2.44,170
2.45,170
2.46,170
2.48,170
2.49,170
2.5,170
2.52,170
2.53,170
2.54,170
2.55,170
2.57,130
2.59,130
2.59,130
2.6,130
2.61,130
2.61,130
2.61,130
2.61,130
2.62,130
2.62,130
2.62,130
2.61,130
2.6,130
2.61,130
2.6,130
2.59,130
2.58,170
2.58,170
2.57,170
2.56,170
2.56,130
2.56,130
2.55,130
2.56,130
2.58,130
2.59,130
2.59,130
2.58,130
2.58,130
2.59,130
2.59,130
2.58,170
2.57,170
2.57,170
2.58,170
2.59,170
2.6,170
2.61,170
2.62,170
2.62,170
2.61,170
2.62,170
2.63,170
2.64,170
2.66,170
2.67,170
2.69,130
2.69,130
2.71,130
2.71,170
2.71,170
2.72,170
2.72,170
2.74,130
2.75,130
2.76,130
2.76,130
2.75,130
2.76,130
2.76,130
2.75,130
2.74,170
2.74,170
2.73,170
2.72,170
2.72,170
2.71,170
2.72,170
2.72,170
2.71,130
2.72,130
2.72,130
2.72,130
2.74,130
2.74,130
2.73,130
2.73,130
2.72,170
2.71,170
2.71,170
2.7,170
2.71,130
2.71,130
2.7,130
2.71,130
2.71,130
2.72,130
2.72,130
2.71,170
2.71,170
2.71,170
2.71,170
2.71,130
2.7,130
2.7,130
2.7,130
2.7,130
2.7,130
2.69,130
2.68,130
2.67,130
2.68,130
2.66,130
2.65,130
2.64,130
2.63,130
2.62,130
2.61,170
2.59,170
2.58,170
2.57,170
2.57,130
2.57,130
2.57,130
2.58,130
2.59,170
2.59,170
2.59,170
2.59,170
2.59,170
2.6,170
2.61,170
2.6,170
2.61,170
2.62,170
2.62,170
2.64,170
2.66,170
2.66,170
2.67,170
2.67,130
2.68,130
2.69,130
2.71,130
2.72,130
2.73,130
2.74,130
2.73,130
2.72,130
2.73,130
2.73,130
2.72,130
2.72,170
2.71,170
2.7,170
2.7,170
2.69,170
2.7,170
2.71,170
2.71,130
2.72,130
2.72,130
2.72,130
2.73,130
2.73,130
2.73,130
2.73,130
2.72,170
2.72,170
2.71,170
2.7,170
2.7,170
2.69,170
2.7,170
2.72,170
2.73,170
2.73,170
2.73,170
2.73,170
2.74,170
2.75,170
2.76,170
2.77,170
2.78,130
2.79,130
2.79,130
2.79,130
2.79,170
2.79,170
2.79,170
2.79,170
2.79,170
2.8,170
2.82,170
2.83,130
2.84,130
2.86,130
2.87,130
2.86,170
2.86,170
2.85,170
2.85,170
2.85,170
2.85,170
2.85,170
2.85,170
2.86,170
2.87,170
2.88,170
2.89,170
2.88,130
2.88,130
2.89,130
2.89,130
2.9,170
2.9,170
2.89,170
2.89,130
2.9,130
2.9,130
2.89,130
2.89,170
2.89,170
2.89,170
2.88,170
2.88,130
2.87,130
2.86,130
2.86,130
2.86,130
2.85,130
2.84,130
2.83,130
