0.43,148
0.44,148
0.44,148
0.45,148
0.44,148
0.44,148
0.44,148
0.43,148
0.44,148
0.44,148
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.46,148
0.45,148
0.45,148
0.46,148
0.46,148
0.47,148
0.46,148
0.47,148
0.47,148
0.47,148
0.47,148
0.47,148
0.46,148
0.46,148
0.45,148
0.46,148
0.46,148
0.47,148
0.46,148
0.45,148
0.46,148
0.46,148
0.45,148
0.45,148
0.46,148
0.45,148
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.47,152
0.46,152
0.47,152
0.47,152
0.48,152
0.48,152
0.48,152
0.47,152
0.48,152
0.48,152
0.48,152
0.46,152
0.47,152
0.47,152
0.47,152
0.46,152
0.45,152
0.44,152
0.45,152
0.44,148
0.43,148
0.43,148
0.43,148
0.44,148
0.44,148
0.42,148
0.43,148
0.43,148
0.43,148
0.45,148
0.45,148
0.45,148
0.44,148
0.43,148
0.44,148
0.45,148
0.46,148
0.46,148
0.47,148
0.46,148
0.46,152
0.46,152
0.47,152
0.47,152
0.48,152
0.48,152
0.49,152
0.48,152
0.48,152
0.48,152
0.49,152
0.48,152
0.48,152
0.47,152
0.47,152
0.47,152
0.48,152
0.47,152
0.47,152
0.47,152
0.47,152
0.45,152
0.45,152
0.45,148
0.46,148
0.47,148
0.49,148
0.48,148
0.48,148
0.48,148
0.48,148
0.47,148
0.47,148
0.46,148
0.47,148
0.47,148
0.48,148
0.48,148
0.48,148
0.46,148
0.47,148
0.47,148
0.47,148
0.47,148
0.48,148
0.48,148
0.48,148
0.47,148
0.48,148
0.48,148
0.48,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.48,148
0.48,148
0.47,148
0.47,148
0.45,148
0.46,148
0.46,148
0.46,152
0.46,152
0.47,152
0.47,152
0.48,152
0.48,152
0.48,152
0.47,152
0.48,152
0.47,152
0.47,152
0.47,152
0.47,152
0.46,152
0.47,152
0.47,152
0.49,152
0.49,152
0.48,152
0.48,152
0.49,152
0.48,152
0.49,152
0.48,152
0.48,152
0.48,152
0.48,152
0.49,152
0.49,152
0.49,152
0.48,152
0.49,152
0.49,152
0.49,152
0.48,152
0.49,152
0.49,152
0.48,152
0.48,152
0.47,152
0.47,152
0.46,152
0.47,152
0.47,152
0.47,152
0.46,152
0.45,152
0.45,152
0.45,152
0.45,152
0.44,152
0.45,152
0.45,152
0.46,152
0.46,152
0.44,152
0.45,152
0.45,152
0.45,152
0.45,152
0.46,152
0.46,152
0.47,152
0.47,152
0.47,152
0.47,152
0.47,152
0.48,152
0.48,152
0.48,152
0.48,152
0.47,152
0.48,152
0.48,152
0.48,152
0.47,152
0.47,152
0.46,152
0.48,152
0.48,152
0.48,152
0.47,152
0.48,152
0.48,152
0.48,152
0.48,152
0.49,152
0.49,152
0.49,152
0.48,152
0.48,152
0.47,152
0.48,152
0.47,152
0.47,152
0.47,152
0.49,152
0.49,152
0.47,152
0.48,152
0.48,152
0.48,152
0.48,152
0.48,152
0.47,152
0.48,152
0.48,152
0.48,152
0.47,152
0.48,152
0.47,152
0.47,152
0.47,152
0.48,148
0.48,148
0.48,148
0.47,148
0.47,148
0.46,148
0.47,148
0.47,148
0.47,148
0.46,148
0.47,148
0.46,148
0.46,148
0.45,148
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.45,148
0.45,148
0.45,152
0.46,152
0.45,152
0.45,152
0.45,152
0.46,152
0.46,152
0.45,152
0.46,152
0.45,152
0.45,152
0.44,152
0.43,152
0.44,152
0.44,152
0.44,152
0.44,152
0.45,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,148
0.47,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.48,148
0.49,148
0.48,148
0.47,148
0.47,148
0.49,148
0.49,148
0.49,148
0.49,148
0.48,148
0.49,148
0.49,148
0.5,148
0.5,148
0.5,148
0.51,148
0.5,148
0.49,148
0.49,148
0.5,148
0.49,148
0.49,148
0.5,148
0.5,148
0.5,148
0.48,148
0.49,148
0.49,148
0.49,148
0.49,148
0.48,148
0.48,148
0.48,148
0.48,148
0.47,148
0.48,148
0.48,148
0.49,148
0.49,148
0.49,148
0.47,148
0.48,148
0.48,148
0.48,148
0.48,148
0.48,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.48,148
0.48,148
0.47,148
0.47,152
0.45,152
0.46,152
0.47,152
0.48,152
0.48,152
0.49,152
0.48,152
0.48,152
0.48,152
0.48,152
0.49,152
0.48,152
0.48,152
0.48,152
0.49,152
0.49,152
0.49,152
0.47,152
0.48,152
0.48,152
0.47,152
0.47,148
0.48,148
0.47,148
0.48,148
0.48,148
0.49,148
0.49,148
0.48,148
0.48,148
0.48,148
0.49,148
0.49,148
0.49,148
0.48,148
0.49,148
0.48,148
0.48,148
0.48,148
0.48,148
0.47,148
0.47,148
0.46,148
0.47,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.47,148
0.46,148
0.45,148
0.46,148
0.46,148
0.47,148
0.47,148
0.47,148
0.45,148
0.46,148
0.46,148
0.46,148
0.47,148
0.46,148
0.46,148
0.46,148
0.47,148
0.46,148
0.46,148
0.45,148
0.45,148
0.44,148
0.44,148
0.45,148
0.45,148
0.45,148
0.44,148
0.45,148
0.45,148
0.46,148
0.47,148
0.46,148
0.45,148
0.45,148
0.46,148
0.44,148
0.45,148
0.45,148
0.45,148
0.46,148
0.47,148
0.48,148
0.46,148
0.47,148
0.47,148
0.46,148
0.46,148
0.48,148
0.48,148
0.49,148
0.49,148
0.5,148
0.5,148
0.5,148
0.5,148
0.49,148
0.5,148
0.49,148
0.49,148
0.49,148
0.49,148
0.49,148
0.47,148
0.47,148
0.47,148
0.47,148
0.45,148
0.45,148
0.45,148
0.44,148
0.45,148
0.44,148
0.44,148
0.45,148
0.45,148
0.46,148
0.46,148
0.47,148
0.47,148
0.47,148
0.46,148
0.47,148
0.47,148
0.47,148
0.46,148
0.46,148
0.44,152
0.45,152
0.46,152
0.45,152
0.45,152
0.44,152
0.45,152
0.45,152
0.46,152
0.46,152
0.45,152
0.46,152
0.45,152
0.45,152
0.44,152
0.45,152
0.45,152
0.45,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.46,152
0.46,152
0.45,152
0.45,152
0.45,152
0.45,152
0.44,152
0.45,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.47,152
0.47,152
0.45,152
0.46,152
0.47,152
0.47,152
0.46,152
0.47,152
0.47,152
0.49,152
0.49,152
0.49,152
0.49,152
0.5,152
0.5,152
0.51,152
0.53,152
0.52,148
0.51,148
0.52,148
0.52,148
0.51,148
0.5,148
0.49,148
0.5,148
0.5,148
0.5,148
0.49,148
0.49,148
0.49,148
0.49,148
0.5,148
0.49,148
0.5,148
0.5,148
0.5,148
0.51,148
0.51,148
0.51,148
0.5,148
0.5,148
0.5,148
0.49,148
0.49,148
0.48,148
0.48,148
0.47,148
0.47,148
0.46,148
0.47,148
0.46,148
0.46,148
0.46,148
0.47,148
0.47,148
0.49,148
0.49,148
0.48,148
0.48,148
0.5,148
0.49,148
0.48,148
0.49,148
0.49,148
0.5,148
0.5,148
0.5,148
0.48,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.49,148
0.49,148
0.48,148
0.48,148
0.5,148
0.5,148
0.51,148
0.51,148
0.5,148
0.49,148
0.48,148
0.48,148
0.47,148
0.48,148
0.48,148
0.49,148
0.48,148
0.47,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.49,148
0.48,148
0.48,148
0.47,148
0.47,148
0.47,148
0.47,148
0.46,148
0.47,148
0.47,148
0.48,148
0.48,148
0.49,152
0.49,152
0.48,152
0.47,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.47,152
0.47,152
0.46,152
0.47,152
0.47,152
0.49,152
0.49,152
0.49,152
0.49,152
0.5,152
0.5,152
0.49,152
0.49,152
0.48,152
0.49,152
0.5,152
0.51,152
0.51,152
0.51,152
0.52,152
0.51,152
0.5,152
0.51,152
0.5,152
0.5,152
0.5,152
0.5,152
0.51,152
0.51,152
0.52,148
0.52,148
0.51,148
0.5,148
0.5,148
0.51,148
0.5,148
0.5,148
0.5,148
0.49,148
0.49,148
0.48,148
0.48,148
0.46,148
0.47,148
0.47,148
0.47,148
0.47,148
0.48,148
0.48,148
0.49,148
0.49,148
0.49,148
0.5,148
0.5,148
0.5,148
0.49,148
0.5,148
0.5,148
0.5,148
0.51,148
0.51,148
0.52,148
0.51,148
0.5,148
0.51,148
0.5,148
0.49,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.48,148
0.49,148
0.48,152
0.48,152
0.48,152
0.49,152
0.48,152
0.47,152
0.47,152
0.48,152
0.46,152
0.46,152
0.46,152
0.46,152
0.45,152
0.46,152
0.46,152
0.47,152
0.46,152
0.45,152
0.46,152
0.47,152
0.48,152
0.48,152
0.49,152
0.48,152
0.47,148
0.47,148
0.49,148
0.49,148
0.49,148
0.5,148
0.49,148
0.49,148
0.49,148
0.49,148
0.49,148
0.49,148
0.49,148
0.49,148
0.5,148
0.5,148
0.5,148
0.49,148
0.49,148
0.5,148
0.49,148
0.48,152
0.48,152
0.5,152
0.49,152
0.49,152
0.48,152
0.48,152
0.48,152
0.48,152
0.49,152
0.49,152
0.49,152
0.47,152
0.48,152
0.48,152
0.48,152
0.48,152
0.49,152
0.48,152
0.48,152
0.47,152
0.48,152
0.48,152
0.47,152
0.46,152
0.46,152
0.45,152
0.46,152
0.45,152
0.45,152
0.45,152
0.46,152
0.46,152
0.45,152
0.46,152
0.46,152
0.47,152
0.47,152
0.47,152
0.46,152
0.47,152
0.47,152
0.47,152
0.46,152
0.46,152
0.44,152
0.45,152
0.46,152
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.46,148
0.45,148
0.45,148
0.46,148
0.46,148
0.46,148
0.45,148
0.46,148
0.46,148
0.48,148
0.48,148
0.47,148
0.46,148
0.47,148
0.47,148
0.47,148
0.45,148
0.46,148
0.46,148
0.46,148
0.46,148
0.45,148
0.45,148
0.44,148
0.45,148
0.45,148
0.45,148
0.45,148
0.45,148
0.45,148
0.44,148
0.44,148
0.44,148
0.44,148
0.44,148
0.43,148
0.44,148
0.45,148
0.45,148
0.46,148
0.45,148
0.45,148
0.44,148
0.43,148
0.43,148
0.43,152
0.43,152
0.42,152
0.42,152
0.43,152
0.43,152
0.43,152
0.43,152
0.42,152
0.43,152
0.43,152
0.42,152
0.42,152
0.42,152
0.42,152
0.42,152
0.42,152
0.41,152
0.41,152
0.42,152
0.41,152
0.41,152
0.41,152
0.41,152
0.41,152
0.41,152
0.4,152
0.39,152
0.39,148
0.39,148
0.4,148
0.4,148
0.41,148
0.42,148
0.41,148
0.41,148
0.42,148
0.42,148
0.42,148
0.41,148
0.42,148
0.42,148
0.41,148
0.41,148
0.4,148
0.4,148
0.41,148
0.41,148
0.41,148
0.41,148
0.42,148
0.42,152
0.43,152
0.43,152
0.43,152
0.42,152
0.42,152
0.43,152
0.43,152
0.43,152
0.43,152
0.43,152
0.43,152
0.44,152
0.44,152
0.44,152
0.44,152
0.44,152
0.45,152
0.45,152
0.46,152
0.45,152
0.45,152
0.46,152
0.45,152
0.45,148
0.44,148
0.44,148
0.44,148
0.44,148
0.44,148
0.44,148
0.45,148
0.44,148
0.44,148
0.45,148
0.44,148
0.44,148
0.43,148
0.43,148
0.44,148
0.44,148
0.45,148
0.45,148
0.45,148
0.44,148
0.44,148
0.45,148
0.44,148
0.45,148
0.46,148
0.46,148
0.46,148
0.45,148
0.46,148
0.46,148
0.47,148
0.46,148
0.46,148
0.46,148
0.47,148
0.46,148
0.46,148
0.45,148
0.44,148
0.45,148
0.45,148
0.45,148
0.44,148
0.45,148
0.46,148
0.47,148
0.47,148
0.47,148
0.47,148
0.47,148
0.48,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.49,148
0.5,148
0.48,148
0.49,148
0.49,148
0.48,148
0.48,152
0.49,152
0.48,152
0.48,152
0.48,152
0.47,152
0.47,152
0.46,152
0.47,152
0.47,152
0.47,152
0.47,152
0.46,152
0.45,152
0.44,152
0.45,152
0.44,152
0.43,152
0.44,152
0.44,152
0.44,152
0.44,152
0.45,152
0.46,152
0.46,152
0.48,152
0.48,152
0.47,152
0.47,152
0.49,152
0.49,152
0.48,152
0.48,152
0.48,152
0.49,152
0.48,152
0.48,152
0.48,152
0.49,152
0.49,152
0.5,152
0.49,152
0.47,152
0.48,152
0.48,152
0.48,152
0.48,152
0.49,152
0.49,152
0.5,152
0.5,152
0.5,152
0.5,152
0.49,152
0.49,152
0.48,152
0.49,152
0.48,152
0.48,152
0.47,152
0.47,152
0.47,152
0.48,152
0.47,152
0.47,152
0.47,152
0.48,152
0.48,152
0.49,152
0.48,148
0.47,148
0.46,148
0.46,148
0.45,148
0.46,148
0.46,148
0.46,148
0.45,148
0.46,148
0.46,148
0.48,148
0.48,148
0.48,148
0.48,148
0.49,148
0.49,148
0.49,148
0.47,148
0.47,148
0.46,148
0.47,148
0.47,148
0.46,148
0.45,148
0.46,148
0.45,148
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.45,148
0.44,148
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.46,148
0.46,148
0.47,148
0.47,148
0.47,148
0.46,148
0.47,148
0.46,152
0.46,152
0.46,152
0.47,152
0.47,152
0.45,152
0.46,152
0.46,152
0.46,152
0.45,152
0.46,152
0.46,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.44,152
0.44,152
0.44,152
0.44,152
0.44,152
0.43,152
0.43,152
0.43,148
0.44,148
0.45,148
0.45,148
0.45,148
0.44,148
0.45,148
0.45,148
0.46,148
0.47,148
0.47,148
0.47,148
0.46,148
0.47,148
0.46,148
0.46,148
0.45,148
0.45,148
0.45,148
0.46,148
0.45,148
0.46,148
0.48,148
0.47,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.47,152
0.48,152
0.47,152
0.46,152
0.46,152
0.47,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.46,152
0.47,152
0.48,152
0.48,152
0.47,152
0.47,152
0.47,152
0.48,152
0.47,152
0.47,152
0.46,152
0.46,152
0.47,152
0.46,152
0.46,152
0.45,152
0.45,152
0.45,152
0.45,152
0.44,152
0.44,152
0.44,152
0.44,152
0.45,152
0.45,152
0.46,152
0.47,152
0.48,152
0.47,152
0.48,152
0.48,152
0.49,152
0.48,152
0.48,152
0.48,152
0.49,152
0.49,152
0.5,152
0.5,152
0.49,152
0.49,152
0.49,152
0.49,152
0.48,152
0.49,152
0.49,152
0.49,152
0.48,152
0.48,148
0.48,148
0.47,148
0.47,148
0.46,148
0.47,148
0.47,148
0.47,148
0.46,148
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.46,148
0.46,148
0.46,148
0.45,148
0.45,148
0.46,148
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.45,152
0.45,152
0.45,152
0.46,152
0.45,152
0.44,152
0.43,152
0.43,152
0.43,152
0.43,152
0.44,152
0.46,152
0.46,152
0.45,152
0.44,152
0.44,152
0.43,152
0.44,152
0.45,152
0.44,152
0.44,152
0.44,152
0.44,152
0.44,152
0.44,148
0.45,148
0.45,148
0.46,148
0.46,148
0.46,148
0.45,148
0.44,148
0.44,148
0.43,148
0.43,148
0.43,148
0.43,148
0.44,148
0.45,148
0.46,148
0.45,148
0.44,148
0.45,148
0.45,148
0.46,148
0.46,148
0.46,148
0.45,148
0.46,148
0.47,148
0.47,148
0.47,148
0.45,148
0.46,148
0.46,148
0.46,148
0.46,148
0.46,148
0.45,148
0.46,148
0.45,148
0.45,148
0.46,148
0.45,148
0.45,148
0.45,148
0.46,148
0.46,148
0.47,148
0.46,148
0.46,148
0.46,148
0.46,148
0.46,148
0.46,148
0.47,148
0.47,148
0.48,148
0.47,148
0.46,148
0.45,148
0.45,148
0.44,148
0.45,148
0.45,148
0.44,148
0.45,148
0.44,148
0.44,148
0.45,148
0.45,148
0.45,148
0.43,148
0.43,148
0.44,148
0.43,148
0.43,148
0.43,148
0.44,148
0.44,148
0.43,148
0.44,148
0.43,148
0.43,148
0.44,148
0.44,148
0.45,148
0.45,148
0.45,148
0.45,148
0.45,148
0.45,148
0.44,148
0.45,148
0.45,148
0.46,148
0.47,148
0.47,148
0.47,148
0.46,148
0.47,148
0.47,148
0.48,148
0.48,148
0.48,148
0.46,148
0.47,148
0.48,148
0.49,148
0.49,148
0.48,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.47,148
0.47,148
0.47,148
0.48,148
0.48,148
0.49,148
0.49,148
0.49,148
0.48,148
0.49,148
